current_station,hour,median_fullness_rate,station,factor,efficiency,fullness_based_on_x_observations
"Westfield Library Corner, Shepherd's Bush",4,0.2962962962962963,"Westfield Library Corner, Shepherd's Bush",0.5,0.20370370370370372,124
"Westfield Library Corner, Shepherd's Bush",5,0.2962962962962963,"Westfield Library Corner, Shepherd's Bush",0.5000000000000001,0.20370370370370383,124
"Westfield Library Corner, Shepherd's Bush",6,0.2962962962962963,"Westfield Library Corner, Shepherd's Bush",0.2,0.09629629629629627,124
"Westfield Library Corner, Shepherd's Bush",7,0.25925925925925924,"Westfield Library Corner, Shepherd's Bush",0.48915662650602426,0.22989736724676502,124
"Westfield Library Corner, Shepherd's Bush",8,0.2222222222222222,"Westfield Library Corner, Shepherd's Bush",0.41290322580645167,0.19068100358422946,125
"Westfield Library Corner, Shepherd's Bush",9,0.14814814814814814,"Westfield Library Corner, Shepherd's Bush",0.4,0.2518518518518519,124
"Westfield Library Corner, Shepherd's Bush",10,0.14814814814814814,"Westfield Library Corner, Shepherd's Bush",0.5,0.35185185185185186,121
"Westfield Library Corner, Shepherd's Bush",11,0.14814814814814814,"Westfield Library Corner, Shepherd's Bush",0.5,0.35185185185185186,122
"Westfield Library Corner, Shepherd's Bush",12,0.14814814814814814,"Westfield Library Corner, Shepherd's Bush",0.56,0.4118518518518519,123
"Westfield Library Corner, Shepherd's Bush",13,0.14814814814814814,"Westfield Library Corner, Shepherd's Bush",0.5,0.35185185185185186,123
"Westfield Library Corner, Shepherd's Bush",14,0.18518518518518517,"Westfield Library Corner, Shepherd's Bush",0.56,0.3748148148148149,123
"Westfield Library Corner, Shepherd's Bush",15,0.18518518518518517,"Westfield Library Corner, Shepherd's Bush",0.6000000000000001,0.4148148148148149,124
"Westfield Library Corner, Shepherd's Bush",16,0.18518518518518517,"Westfield Library Corner, Shepherd's Bush",0.49629629629629657,0.3111111111111114,126
"Westfield Library Corner, Shepherd's Bush",17,0.2222222222222222,"Westfield Library Corner, Shepherd's Bush",0.5,0.2777777777777778,127
"Westfield Library Corner, Shepherd's Bush",18,0.2222222222222222,"Westfield Library Corner, Shepherd's Bush",0.5720930232558139,0.3498708010335917,127
"Westfield Library Corner, Shepherd's Bush",19,0.25925925925925924,"Westfield Library Corner, Shepherd's Bush",0.56,0.3007407407407408,126
"Westfield Library Corner, Shepherd's Bush",20,0.2962962962962963,"Westfield Library Corner, Shepherd's Bush",0.6500000000000001,0.35370370370370385,126
"Westfield Library Corner, Shepherd's Bush",21,0.2962962962962963,"Westfield Library Corner, Shepherd's Bush",0.35584415584415596,0.05954785954785968,125
"Westfield Library Corner, Shepherd's Bush",22,0.2962962962962963,"Westfield Library Corner, Shepherd's Bush",0.4032258064516129,0.1069295101553166,126
"Westfield Library Corner, Shepherd's Bush",23,0.2962962962962963,"Westfield Library Corner, Shepherd's Bush",0.5,0.20370370370370372,126
"Westfield Southern Terrace ,Shepherd's Bush",0,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.2,0.09655172413793105,115
"Westfield Southern Terrace ,Shepherd's Bush",1,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.5,0.39655172413793105,115
"Westfield Southern Terrace ,Shepherd's Bush",2,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.5,0.39655172413793105,115
"Westfield Southern Terrace ,Shepherd's Bush",3,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.5,0.39655172413793105,115
"Westfield Southern Terrace ,Shepherd's Bush",4,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.5,0.39655172413793105,115
"Westfield Southern Terrace ,Shepherd's Bush",5,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.2,0.09655172413793105,115
"Westfield Southern Terrace ,Shepherd's Bush",6,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.8,0.6965517241379311,115
"Westfield Southern Terrace ,Shepherd's Bush",7,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.2,0.09655172413793105,117
"Westfield Southern Terrace ,Shepherd's Bush",8,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.5391304347826087,0.43568215892053974,120
"Westfield Southern Terrace ,Shepherd's Bush",9,0.08620689655172414,"Westfield Southern Terrace ,Shepherd's Bush",0.6444444444444446,0.5582375478927204,116
"Westfield Southern Terrace ,Shepherd's Bush",10,0.06896551724137931,"Westfield Southern Terrace ,Shepherd's Bush",0.8,0.7310344827586207,117
"Westfield Southern Terrace ,Shepherd's Bush",11,0.06896551724137931,"Westfield Southern Terrace ,Shepherd's Bush",0.5,0.43103448275862066,116
"Westfield Southern Terrace ,Shepherd's Bush",12,0.06896551724137931,"Westfield Southern Terrace ,Shepherd's Bush",0.5,0.43103448275862066,114
"Westfield Southern Terrace ,Shepherd's Bush",13,0.06896551724137931,"Westfield Southern Terrace ,Shepherd's Bush",0.6500000000000001,0.5810344827586208,114
"Westfield Southern Terrace ,Shepherd's Bush",14,0.06896551724137931,"Westfield Southern Terrace ,Shepherd's Bush",0.5647058823529412,0.49574036511156183,113
"Westfield Southern Terrace ,Shepherd's Bush",15,0.06896551724137931,"Westfield Southern Terrace ,Shepherd's Bush",0.47079646017699145,0.40183094293561217,112
"Westfield Southern Terrace ,Shepherd's Bush",16,0.06896551724137931,"Westfield Southern Terrace ,Shepherd's Bush",0.6620689655172414,0.593103448275862,109
"Westfield Southern Terrace ,Shepherd's Bush",17,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.5116883116883116,0.4082400358262427,111
"Westfield Southern Terrace ,Shepherd's Bush",18,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.6000000000000001,0.49655172413793114,119
"Westfield Southern Terrace ,Shepherd's Bush",19,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.5,0.39655172413793105,118
"Westfield Southern Terrace ,Shepherd's Bush",20,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.5,0.39655172413793105,118
"Westfield Southern Terrace ,Shepherd's Bush",21,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.5870967741935487,0.4836484983314797,118
"Westfield Southern Terrace ,Shepherd's Bush",22,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.36216216216216224,0.2587138863000933,116
"Westfield Southern Terrace ,Shepherd's Bush",23,0.10344827586206896,"Westfield Southern Terrace ,Shepherd's Bush",0.2,0.09655172413793105,116
"Westminster Bridge Road, Elephant & Castle",0,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.5,0.3846153846153846,113
"Westminster Bridge Road, Elephant & Castle",1,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.2,0.08461538461538462,113
"Westminster Bridge Road, Elephant & Castle",2,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.2,0.08461538461538462,112
"Westminster Bridge Road, Elephant & Castle",3,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.2,0.08461538461538462,113
"Westminster Bridge Road, Elephant & Castle",4,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.5,0.3846153846153846,113
"Westminster Bridge Road, Elephant & Castle",5,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.5,0.3846153846153846,113
"Westminster Bridge Road, Elephant & Castle",6,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.2,0.08461538461538462,112
"Westminster Bridge Road, Elephant & Castle",7,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.2,0.08461538461538462,114
"Westminster Bridge Road, Elephant & Castle",8,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.7000000000000017,0.5846153846153863,111
"Westminster Bridge Road, Elephant & Castle",9,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.43529411764705916,0.31990950226244375,110
"Westminster Bridge Road, Elephant & Castle",10,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.2,0.08461538461538462,109
"Westminster Bridge Road, Elephant & Castle",11,0.07692307692307693,"Westminster Bridge Road, Elephant & Castle",0.2,0.12307692307692308,109
"Westminster Bridge Road, Elephant & Castle",12,0.07692307692307693,"Westminster Bridge Road, Elephant & Castle",0.2,0.12307692307692308,105
"Westminster Bridge Road, Elephant & Castle",13,0.07692307692307693,"Westminster Bridge Road, Elephant & Castle",0.4553191489361703,0.3783960720130934,103
"Westminster Bridge Road, Elephant & Castle",14,0.07692307692307693,"Westminster Bridge Road, Elephant & Castle",0.2,0.12307692307692308,102
"Westminster Bridge Road, Elephant & Castle",15,0.07692307692307693,"Westminster Bridge Road, Elephant & Castle",0.31052631578947376,0.23360323886639683,104
"Westminster Bridge Road, Elephant & Castle",16,0.07692307692307693,"Westminster Bridge Road, Elephant & Castle",0.2,0.12307692307692308,101
"Westminster Bridge Road, Elephant & Castle",17,0.07692307692307693,"Westminster Bridge Road, Elephant & Castle",0.34716981132075475,0.2702467343976778,101
"Westminster Bridge Road, Elephant & Castle",18,0.07692307692307693,"Westminster Bridge Road, Elephant & Castle",0.52,0.4430769230769231,102
"Westminster Bridge Road, Elephant & Castle",19,0.07692307692307693,"Westminster Bridge Road, Elephant & Castle",0.5931034482758621,0.5161803713527853,104
"Westminster Bridge Road, Elephant & Castle",20,0.07692307692307693,"Westminster Bridge Road, Elephant & Castle",0.40000000000000013,0.3230769230769232,106
"Westminster Bridge Road, Elephant & Castle",21,0.07692307692307693,"Westminster Bridge Road, Elephant & Castle",0.2,0.12307692307692308,110
"Westminster Bridge Road, Elephant & Castle",22,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.2,0.08461538461538462,112
"Westminster Bridge Road, Elephant & Castle",23,0.11538461538461539,"Westminster Bridge Road, Elephant & Castle",0.2,0.08461538461538462,114
"Westminster Pier, Westminster",0,0.1111111111111111,"Westminster Pier, Westminster",0.594871794871795,0.4837606837606839,86
"Westminster Pier, Westminster",1,0.1111111111111111,"Westminster Pier, Westminster",0.54,0.42888888888888893,83
"Westminster Pier, Westminster",2,0.1111111111111111,"Westminster Pier, Westminster",0.5375000000000001,0.426388888888889,83
"Westminster Pier, Westminster",3,0.1111111111111111,"Westminster Pier, Westminster",0.4696629213483147,0.3585518102372036,83
"Westminster Pier, Westminster",4,0.1111111111111111,"Westminster Pier, Westminster",0.5,0.3888888888888889,84
"Westminster Pier, Westminster",5,0.1111111111111111,"Westminster Pier, Westminster",0.5,0.3888888888888889,81
"Westminster Pier, Westminster",6,0.1111111111111111,"Westminster Pier, Westminster",0.5333333333333339,0.4222222222222228,87
"Westminster Pier, Westminster",7,0.1111111111111111,"Westminster Pier, Westminster",0.5265306122448983,0.4154195011337872,105
"Westminster Pier, Westminster",8,0.18518518518518517,"Westminster Pier, Westminster",0.5057324840764331,0.32054729889124794,115
"Westminster Pier, Westminster",9,0.4444444444444444,"Westminster Pier, Westminster",0.56,0.11555555555555563,113
"Westminster Pier, Westminster",10,0.6296296296296297,"Westminster Pier, Westminster",0.5722891566265065,0.05734047300312317,112
"Westminster Pier, Westminster",11,0.6666666666666666,"Westminster Pier, Westminster",0.5882352941176472,0.07843137254901944,112
"Westminster Pier, Westminster",12,0.7037037037037037,"Westminster Pier, Westminster",0.5030303030303034,0.20067340067340034,111
"Westminster Pier, Westminster",13,0.7037037037037037,"Westminster Pier, Westminster",0.55,0.15370370370370368,109
"Westminster Pier, Westminster",14,0.6666666666666666,"Westminster Pier, Westminster",0.5225806451612904,0.1440860215053762,107
"Westminster Pier, Westminster",15,0.6666666666666666,"Westminster Pier, Westminster",0.48421052631578954,0.1824561403508771,109
"Westminster Pier, Westminster",16,0.6666666666666666,"Westminster Pier, Westminster",0.5058823529411764,0.16078431372549018,110
"Westminster Pier, Westminster",17,0.5555555555555556,"Westminster Pier, Westminster",0.44390243902439064,0.11165311653116494,114
"Westminster Pier, Westminster",18,0.4074074074074074,"Westminster Pier, Westminster",0.4791666666666669,0.07175925925925952,114
"Westminster Pier, Westminster",19,0.2777777777777778,"Westminster Pier, Westminster",0.4807017543859651,0.20292397660818728,100
"Westminster Pier, Westminster",20,0.2222222222222222,"Westminster Pier, Westminster",0.5,0.2777777777777778,100
"Westminster Pier, Westminster",21,0.18518518518518517,"Westminster Pier, Westminster",0.4571428571428572,0.271957671957672,91
"Westminster Pier, Westminster",22,0.14814814814814814,"Westminster Pier, Westminster",0.42500000000000004,0.2768518518518519,93
"Westminster Pier, Westminster",23,0.1111111111111111,"Westminster Pier, Westminster",0.44000000000000006,0.32888888888888895,92
"Westminster University, Marylebone",0,0.25,"Westminster University, Marylebone",0.4,0.15000000000000002,122
"Westminster University, Marylebone",1,0.25,"Westminster University, Marylebone",0.2,0.04999999999999999,124
"Westminster University, Marylebone",2,0.25,"Westminster University, Marylebone",0.2,0.04999999999999999,122
"Westminster University, Marylebone",3,0.25,"Westminster University, Marylebone",0.5,0.25,120
"Westminster University, Marylebone",4,0.25,"Westminster University, Marylebone",0.2,0.04999999999999999,120
"Westminster University, Marylebone",5,0.25,"Westminster University, Marylebone",0.2,0.04999999999999999,121
"Westminster University, Marylebone",6,0.25,"Westminster University, Marylebone",0.2,0.04999999999999999,121
"Westminster University, Marylebone",7,0.25,"Westminster University, Marylebone",0.5,0.25,121
"Westminster University, Marylebone",8,0.25,"Westminster University, Marylebone",0.46037735849056605,0.21037735849056605,121
"Westminster University, Marylebone",9,0.25,"Westminster University, Marylebone",0.6500000000000001,0.40000000000000013,123
"Westminster University, Marylebone",10,0.3125,"Westminster University, Marylebone",0.5750000000000003,0.2625000000000003,123
"Westminster University, Marylebone",11,0.3125,"Westminster University, Marylebone",0.5,0.1875,123
"Westminster University, Marylebone",12,0.375,"Westminster University, Marylebone",0.4697247706422019,0.09472477064220192,123
"Westminster University, Marylebone",13,0.375,"Westminster University, Marylebone",0.566990291262136,0.19199029126213596,121
"Westminster University, Marylebone",14,0.40625,"Westminster University, Marylebone",0.36363636363636365,0.042613636363636354,122
"Westminster University, Marylebone",15,0.375,"Westminster University, Marylebone",0.44000000000000006,0.06500000000000006,125
"Westminster University, Marylebone",16,0.3125,"Westminster University, Marylebone",0.5,0.1875,123
"Westminster University, Marylebone",17,0.3125,"Westminster University, Marylebone",0.5272727272727273,0.21477272727272734,123
"Westminster University, Marylebone",18,0.3125,"Westminster University, Marylebone",0.5293233082706768,0.21682330827067675,121
"Westminster University, Marylebone",19,0.375,"Westminster University, Marylebone",0.44000000000000006,0.06500000000000006,124
"Westminster University, Marylebone",20,0.375,"Westminster University, Marylebone",0.42500000000000004,0.050000000000000044,123
"Westminster University, Marylebone",21,0.375,"Westminster University, Marylebone",0.35000000000000003,0.024999999999999967,122
"Westminster University, Marylebone",22,0.3125,"Westminster University, Marylebone",0.47123287671232883,0.15873287671232883,120
"Westminster University, Marylebone",23,0.3125,"Westminster University, Marylebone",0.5,0.1875,121
"Whiston Road, Haggerston",0,0.42857142857142855,"Whiston Road, Haggerston",0.5857142857142857,0.1571428571428572,70
"Whiston Road, Haggerston",1,0.47619047619047616,"Whiston Road, Haggerston",0.8,0.3238095238095239,70
"Whiston Road, Haggerston",2,0.47619047619047616,"Whiston Road, Haggerston",0.8,0.3238095238095239,70
"Whiston Road, Haggerston",3,0.47619047619047616,"Whiston Road, Haggerston",0.2,0.27619047619047615,69
"Whiston Road, Haggerston",4,0.47619047619047616,"Whiston Road, Haggerston",0.5000000000000001,0.023809523809523947,69
"Whiston Road, Haggerston",5,0.47619047619047616,"Whiston Road, Haggerston",0.2,0.27619047619047615,68
"Whiston Road, Haggerston",6,0.47619047619047616,"Whiston Road, Haggerston",0.2,0.27619047619047615,69
"Whiston Road, Haggerston",7,0.42857142857142855,"Whiston Road, Haggerston",0.5,0.07142857142857145,66
"Whiston Road, Haggerston",8,0.42857142857142855,"Whiston Road, Haggerston",0.44912280701754387,0.02055137844611532,57
"Whiston Road, Haggerston",9,0.3571428571428571,"Whiston Road, Haggerston",0.32000000000000006,0.03714285714285703,52
"Whiston Road, Haggerston",10,0.2857142857142857,"Whiston Road, Haggerston",0.5,0.2142857142857143,56
"Whiston Road, Haggerston",11,0.23809523809523808,"Whiston Road, Haggerston",0.4,0.16190476190476194,56
"Whiston Road, Haggerston",12,0.23809523809523808,"Whiston Road, Haggerston",0.44000000000000006,0.20190476190476198,57
"Whiston Road, Haggerston",13,0.23809523809523808,"Whiston Road, Haggerston",0.37647058823529417,0.13837535014005609,55
"Whiston Road, Haggerston",14,0.23809523809523808,"Whiston Road, Haggerston",0.44000000000000006,0.20190476190476198,55
"Whiston Road, Haggerston",15,0.23809523809523808,"Whiston Road, Haggerston",0.5,0.2619047619047619,59
"Whiston Road, Haggerston",16,0.23809523809523808,"Whiston Road, Haggerston",0.35384615384615425,0.11575091575091617,61
"Whiston Road, Haggerston",17,0.23809523809523808,"Whiston Road, Haggerston",0.56,0.32190476190476197,61
"Whiston Road, Haggerston",18,0.23809523809523808,"Whiston Road, Haggerston",0.5,0.2619047619047619,62
"Whiston Road, Haggerston",19,0.23809523809523808,"Whiston Road, Haggerston",0.56,0.32190476190476197,68
"Whiston Road, Haggerston",20,0.2857142857142857,"Whiston Road, Haggerston",0.6000000000000001,0.3142857142857144,71
"Whiston Road, Haggerston",21,0.3333333333333333,"Whiston Road, Haggerston",0.6181818181818182,0.28484848484848485,70
"Whiston Road, Haggerston",22,0.38095238095238093,"Whiston Road, Haggerston",0.5652173913043481,0.18426501035196718,70
"Whiston Road, Haggerston",23,0.42857142857142855,"Whiston Road, Haggerston",0.5391304347826087,0.11055900621118014,69
"Whitehall Place, Strand",0,0.06521739130434782,"Whitehall Place, Strand",0.38181818181818195,0.3166007905138341,80
"Whitehall Place, Strand",1,0.06521739130434782,"Whitehall Place, Strand",0.4,0.3347826086956522,75
"Whitehall Place, Strand",2,0.06521739130434782,"Whitehall Place, Strand",0.5000000000000001,0.4347826086956523,76
"Whitehall Place, Strand",3,0.06521739130434782,"Whitehall Place, Strand",0.2,0.13478260869565217,73
"Whitehall Place, Strand",4,0.06521739130434782,"Whitehall Place, Strand",0.2,0.13478260869565217,74
"Whitehall Place, Strand",5,0.06521739130434782,"Whitehall Place, Strand",0.8,0.7347826086956523,73
"Whitehall Place, Strand",6,0.043478260869565216,"Whitehall Place, Strand",0.6304347826086958,0.5869565217391306,78
"Whitehall Place, Strand",7,0.06521739130434782,"Whitehall Place, Strand",0.5333333333333334,0.4681159420289856,99
"Whitehall Place, Strand",8,0.10869565217391304,"Whitehall Place, Strand",0.44705882352941184,0.3383631713554988,107
"Whitehall Place, Strand",9,0.2391304347826087,"Whitehall Place, Strand",0.5,0.2608695652173913,107
"Whitehall Place, Strand",10,0.32608695652173914,"Whitehall Place, Strand",0.5372262773722628,0.21113932085052367,105
"Whitehall Place, Strand",11,0.34782608695652173,"Whitehall Place, Strand",0.5750000000000001,0.22717391304347834,103
"Whitehall Place, Strand",12,0.391304347826087,"Whitehall Place, Strand",0.6481012658227849,0.25679691799669796,100
"Whitehall Place, Strand",13,0.40217391304347827,"Whitehall Place, Strand",0.6105263157894738,0.20835240274599554,100
"Whitehall Place, Strand",14,0.40217391304347827,"Whitehall Place, Strand",0.6095238095238096,0.2073498964803313,98
"Whitehall Place, Strand",15,0.40217391304347827,"Whitehall Place, Strand",0.4884615384615388,0.08628762541806051,102
"Whitehall Place, Strand",16,0.391304347826087,"Whitehall Place, Strand",0.5,0.10869565217391303,101
"Whitehall Place, Strand",17,0.31521739130434784,"Whitehall Place, Strand",0.476923076923077,0.16170568561872917,104
"Whitehall Place, Strand",18,0.2391304347826087,"Whitehall Place, Strand",0.5,0.2608695652173913,102
"Whitehall Place, Strand",19,0.17391304347826086,"Whitehall Place, Strand",0.4954314720812183,0.32151842860295743,100
"Whitehall Place, Strand",20,0.13043478260869565,"Whitehall Place, Strand",0.5428571428571429,0.41242236024844725,103
"Whitehall Place, Strand",21,0.11956521739130435,"Whitehall Place, Strand",0.5428571428571429,0.4232919254658386,102
"Whitehall Place, Strand",22,0.08695652173913043,"Whitehall Place, Strand",0.36626506024096384,0.2793085385018334,96
"Whitehall Place, Strand",23,0.08695652173913043,"Whitehall Place, Strand",0.43333333333333335,0.3463768115942029,85
"William IV Street, Strand",0,0.15384615384615385,"William IV Street, Strand",0.2,0.046153846153846156,93
"William IV Street, Strand",1,0.15384615384615385,"William IV Street, Strand",0.2,0.046153846153846156,94
"William IV Street, Strand",2,0.15384615384615385,"William IV Street, Strand",0.5160714285714286,0.36222527472527477,95
"William IV Street, Strand",3,0.15384615384615385,"William IV Street, Strand",0.2,0.046153846153846156,93
"William IV Street, Strand",4,0.15384615384615385,"William IV Street, Strand",0.5,0.34615384615384615,92
"William IV Street, Strand",5,0.15384615384615385,"William IV Street, Strand",0.661538461538462,0.5076923076923081,92
"William IV Street, Strand",6,0.11538461538461539,"William IV Street, Strand",0.5692307692307693,0.4538461538461539,115
"William IV Street, Strand",7,0.15384615384615385,"William IV Street, Strand",0.5,0.34615384615384615,117
"William IV Street, Strand",8,0.19230769230769232,"William IV Street, Strand",0.5746478873239437,0.3823401950162514,119
"William IV Street, Strand",9,0.3076923076923077,"William IV Street, Strand",0.5333333333333334,0.22564102564102573,120
"William IV Street, Strand",10,0.38461538461538464,"William IV Street, Strand",0.4,0.015384615384615385,117
"William IV Street, Strand",11,0.4230769230769231,"William IV Street, Strand",0.6285714285714287,0.2054945054945056,119
"William IV Street, Strand",12,0.4230769230769231,"William IV Street, Strand",0.4571428571428572,0.03406593406593411,119
"William IV Street, Strand",13,0.46153846153846156,"William IV Street, Strand",0.5645161290322585,0.10297766749379689,121
"William IV Street, Strand",14,0.4807692307692308,"William IV Street, Strand",0.56,0.07923076923076927,120
"William IV Street, Strand",15,0.4230769230769231,"William IV Street, Strand",0.5333333333333334,0.11025641025641036,123
"William IV Street, Strand",16,0.38461538461538464,"William IV Street, Strand",0.5333333333333334,0.1487179487179488,123
"William IV Street, Strand",17,0.38461538461538464,"William IV Street, Strand",0.5983193277310925,0.2137039431157079,122
"William IV Street, Strand",18,0.4230769230769231,"William IV Street, Strand",0.5030303030303029,0.07995337995337987,123
"William IV Street, Strand",19,0.4807692307692308,"William IV Street, Strand",0.46666666666666673,0.014102564102564052,126
"William IV Street, Strand",20,0.46153846153846156,"William IV Street, Strand",0.5,0.038461538461538436,125
"William IV Street, Strand",21,0.38461538461538464,"William IV Street, Strand",0.4181818181818182,0.03356643356643357,119
"William IV Street, Strand",22,0.3076923076923077,"William IV Street, Strand",0.37142857142857144,0.06373626373626373,108
"William IV Street, Strand",23,0.19230769230769232,"William IV Street, Strand",0.43478260869565233,0.24247491638796,101
"William Morris Way, Sands End",0,0.3269230769230769,"William Morris Way, Sands End",0.2,0.12692307692307692,108
"William Morris Way, Sands End",1,0.34615384615384615,"William Morris Way, Sands End",0.2,0.14615384615384613,108
"William Morris Way, Sands End",2,0.34615384615384615,"William Morris Way, Sands End",0.5000000000000001,0.15384615384615397,108
"William Morris Way, Sands End",3,0.34615384615384615,"William Morris Way, Sands End",0.5,0.15384615384615385,108
"William Morris Way, Sands End",4,0.34615384615384615,"William Morris Way, Sands End",0.5,0.15384615384615385,108
"William Morris Way, Sands End",5,0.34615384615384615,"William Morris Way, Sands End",0.5,0.15384615384615385,108
"William Morris Way, Sands End",6,0.3076923076923077,"William Morris Way, Sands End",0.8,0.49230769230769234,108
"William Morris Way, Sands End",7,0.3076923076923077,"William Morris Way, Sands End",0.3538461538461539,0.04615384615384621,108
"William Morris Way, Sands End",8,0.2692307692307692,"William Morris Way, Sands End",0.5,0.23076923076923078,108
"William Morris Way, Sands End",9,0.19230769230769232,"William Morris Way, Sands End",0.5073170731707317,0.3150093808630394,109
"William Morris Way, Sands End",10,0.23076923076923078,"William Morris Way, Sands End",0.5,0.2692307692307692,113
"William Morris Way, Sands End",11,0.19230769230769232,"William Morris Way, Sands End",0.5,0.3076923076923077,112
"William Morris Way, Sands End",12,0.19230769230769232,"William Morris Way, Sands End",0.35000000000000003,0.15769230769230771,112
"William Morris Way, Sands End",13,0.19230769230769232,"William Morris Way, Sands End",0.44000000000000006,0.24769230769230774,109
"William Morris Way, Sands End",14,0.19230769230769232,"William Morris Way, Sands End",0.5495145631067968,0.3572068707991045,108
"William Morris Way, Sands End",15,0.19230769230769232,"William Morris Way, Sands End",0.5108433734939759,0.3185356811862836,108
"William Morris Way, Sands End",16,0.19230769230769232,"William Morris Way, Sands End",0.5108433734939759,0.3185356811862836,106
"William Morris Way, Sands End",17,0.19230769230769232,"William Morris Way, Sands End",0.5,0.3076923076923077,106
"William Morris Way, Sands End",18,0.19230769230769232,"William Morris Way, Sands End",0.56,0.36769230769230776,107
"William Morris Way, Sands End",19,0.25,"William Morris Way, Sands End",0.6823529411764706,0.4323529411764706,110
"William Morris Way, Sands End",20,0.2692307692307692,"William Morris Way, Sands End",0.48000000000000004,0.21076923076923082,110
"William Morris Way, Sands End",21,0.3076923076923077,"William Morris Way, Sands End",0.6000000000000001,0.2923076923076924,108
"William Morris Way, Sands End",22,0.3076923076923077,"William Morris Way, Sands End",0.7519999999999996,0.44430769230769185,108
"William Morris Way, Sands End",23,0.3076923076923077,"William Morris Way, Sands End",0.2,0.1076923076923077,107
"Windsor Terrace, Hoxton",0,0.4166666666666667,"Windsor Terrace, Hoxton",0.5,0.08333333333333331,59
"Windsor Terrace, Hoxton",1,0.4166666666666667,"Windsor Terrace, Hoxton",0.5,0.08333333333333331,59
"Windsor Terrace, Hoxton",2,0.4166666666666667,"Windsor Terrace, Hoxton",0.2,0.21666666666666667,59
"Windsor Terrace, Hoxton",3,0.4166666666666667,"Windsor Terrace, Hoxton",0.5,0.08333333333333331,59
"Windsor Terrace, Hoxton",4,0.4166666666666667,"Windsor Terrace, Hoxton",0.2,0.21666666666666667,59
"Windsor Terrace, Hoxton",5,0.4166666666666667,"Windsor Terrace, Hoxton",0.5,0.08333333333333331,59
"Windsor Terrace, Hoxton",6,0.375,"Windsor Terrace, Hoxton",0.3294117647058824,0.045588235294117596,58
"Windsor Terrace, Hoxton",7,0.375,"Windsor Terrace, Hoxton",0.4,0.025000000000000022,56
"Windsor Terrace, Hoxton",8,0.3333333333333333,"Windsor Terrace, Hoxton",0.5,0.16666666666666669,55
"Windsor Terrace, Hoxton",9,0.2916666666666667,"Windsor Terrace, Hoxton",0.5,0.20833333333333331,54
"Windsor Terrace, Hoxton",10,0.2916666666666667,"Windsor Terrace, Hoxton",0.5,0.20833333333333331,52
"Windsor Terrace, Hoxton",11,0.25,"Windsor Terrace, Hoxton",0.35000000000000003,0.10000000000000003,55
"Windsor Terrace, Hoxton",12,0.25,"Windsor Terrace, Hoxton",0.5,0.25,54
"Windsor Terrace, Hoxton",13,0.25,"Windsor Terrace, Hoxton",0.44742268041237143,0.19742268041237143,53
"Windsor Terrace, Hoxton",14,0.25,"Windsor Terrace, Hoxton",0.42641509433962277,0.17641509433962277,53
"Windsor Terrace, Hoxton",15,0.25,"Windsor Terrace, Hoxton",0.5,0.25,57
"Windsor Terrace, Hoxton",16,0.25,"Windsor Terrace, Hoxton",0.4417910447761194,0.1917910447761194,57
"Windsor Terrace, Hoxton",17,0.25,"Windsor Terrace, Hoxton",0.4571428571428572,0.20714285714285718,59
"Windsor Terrace, Hoxton",18,0.20833333333333334,"Windsor Terrace, Hoxton",0.5,0.29166666666666663,63
"Windsor Terrace, Hoxton",19,0.22916666666666669,"Windsor Terrace, Hoxton",0.623529411764706,0.3943627450980393,66
"Windsor Terrace, Hoxton",20,0.27083333333333337,"Windsor Terrace, Hoxton",0.6044943820224724,0.33366104868913904,62
"Windsor Terrace, Hoxton",21,0.27083333333333337,"Windsor Terrace, Hoxton",0.5625000000000001,0.29166666666666674,62
